Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1232	1051	39.99	92.04	0	4.602	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1233	1033	39.27	90.56	0	4.528	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1234	1015	38.56	89.09	0	4.454	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1235	996.2	37.85	87.61	0	4.38	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1236	977.8	37.13	86.13	0	4.306	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1237	959.4	36.42	84.65	0	4.232	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1238	941.1	35.71	83.17	0	4.159	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1239	922.7	34.99	81.69	0	4.085	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1240	904.4	34.28	80.21	0	4.011	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1241	886	33.56	78.74	0	3.937	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1242	867.6	32.85	77.26	0	3.863	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1243	849.3	32.14	75.78	0	3.789	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1244	830.9	31.42	74.3	0	3.715	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1245	812.5	30.71	72.82	0	3.641	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1246	794.2	30	71.34	0	3.567	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1247	775.8	29.28	69.86	0	3.493	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1248	757.4	28.57	68.39	0	3.419	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1249	739.1	27.86	66.91	0	3.345	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1250	720.7	27.14	65.43	0	3.271	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1251	708.7	26.69	64.35	0	3.217	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1252	696.6	26.24	63.27	0	3.164	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1253	684.6	25.79	62.19	0	3.11	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1254	672.5	25.33	61.11	0	3.056	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1255	660.5	24.88	60.04	0	3.002	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1256	648.5	24.43	58.96	0	2.948	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1257	636.4	23.98	57.88	0	2.894	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1258	624.4	23.52	56.8	0	2.84	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1259	612.3	23.07	55.72	0	2.786	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1260	600.3	22.62	54.64	0	2.732	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1261	588.2	22.17	53.56	0	2.678	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1262	576.2	21.71	52.49	0	2.624	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1263	564.2	21.26	51.41	0	2.57	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1264	552.1	20.81	50.33	0	2.516	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1265	540.1	20.36	49.25	0	2.462	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1266	528	19.9	48.17	0	2.409	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1267	516	19.45	47.09	0	2.355	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1268	503.9	19	46.01	0	2.301	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1269	491.9	18.55	44.94	0	2.247	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1270	479.9	18.09	43.86	0	2.193	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1271	471.9	17.77	43.31	0	2.166	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1272	464	17.45	42.77	0	2.139	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1273	456.1	17.13	42.23	0	2.111	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1274	448.1	16.81	41.69	0	2.084	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1275	440.2	16.48	41.14	0	2.057	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1276	432.2	16.16	40.6	0	2.03	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1277	424.3	15.84	40.06	0	2.003	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1278	416.4	15.52	39.51	0	1.976	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1279	408.4	15.2	38.97	0	1.949	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1280	400.5	14.88	38.43	0	1.921	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1281	392.6	14.55	37.89	0	1.894	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1282	384.6	14.23	37.34	0	1.867	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1283	376.7	13.91	36.8	0	1.84	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1284	368.8	13.59	36.26	0	1.813	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1285	360.8	13.27	35.71	0	1.786	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1286	352.9	12.95	35.17	0	1.759	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1287	345	12.62	34.63	0	1.731	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1288	337	12.3	34.09	0	1.704	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1289	329.1	11.98	33.54	0	1.677	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1290	321.2	11.66	33	0	1.65	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1291	315.9	11.46	32.49	0	1.624	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1292	310.7	11.27	31.98	0	1.599	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1293	305.5	11.07	31.47	0	1.573	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1294	300.3	10.87	30.96	0	1.548	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1295	295.1	10.68	30.45	0	1.522	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1296	289.9	10.48	29.94	0	1.497	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1297	284.6	10.29	29.43	0	1.471	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1298	279.4	10.09	28.92	0	1.446	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1299	274.2	9.895	28.41	0	1.42	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1300	269	9.699	27.9	0	1.395	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1301	263.8	9.503	27.39	0	1.369	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1302	258.5	9.307	26.88	0	1.344	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1303	253.3	9.111	26.37	0	1.318	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1304	248.1	8.916	25.86	0	1.293	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1305	242.9	8.72	25.35	0	1.267	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1306	237.7	8.524	24.84	0	1.242	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1307	232.5	8.328	24.33	0	1.216	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1308	227.2	8.132	23.82	0	1.191	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1309	222	7.936	23.31	0	1.165	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1310	216.8	7.74	22.8	0	1.14	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1311	212.7	7.596	22.36	0	1.118	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1312	208.6	7.452	21.92	0	1.096	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1313	204.6	7.308	21.48	0	1.074	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1314	200.5	7.165	21.04	0	1.052	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1315	196.4	7.021	20.6	0	1.03	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1316	192.3	6.877	20.16	0	1.008	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1317	188.3	6.733	19.72	0	0.986	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1318	184.2	6.589	19.28	0	0.964	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1319	180.1	6.445	18.84	0	0.942	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1320	176	6.301	18.4	0	0.92	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1321	171.9	6.157	17.96	0	0.898	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1322	167.9	6.014	17.52	0	0.876	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1323	163.8	5.87	17.08	0	0.854	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1324	159.7	5.726	16.64	0	0.832	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1325	155.6	5.582	16.2	0	0.81	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1326	151.6	5.438	15.76	0	0.788	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1327	147.5	5.294	15.32	0	0.766	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1328	143.4	5.15	14.88	0	0.744	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1329	139.3	5.006	14.44	0	0.722	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1330	135.2	4.863	14	0	0.7	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1331	131.2	4.719	13.56	0	0.678	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1332	127.1	4.575	13.12	0	0.656	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1333	123	4.431	12.68	0	0.634	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1334	118.9	4.287	12.24	0	0.612	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1335	114.9	4.143	11.8	0	0.59	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1336	110.8	3.999	11.36	0	0.568	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1337	106.7	3.855	10.92	0	0.546	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1338	102.6	3.712	10.48	0	0.524	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1339	98.55	3.568	10.04	0	0.502	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1340	94.48	3.424	9.6	0	0.48	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1341	90.4	3.28	9.16	0	0.458	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1342	86.32	3.136	8.72	0	0.436	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1343	82.24	2.992	8.28	0	0.414	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1344	78.16	2.848	7.84	0	0.392	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1345	74.09	2.704	7.4	0	0.37	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1346	70.01	2.56	6.96	0	0.348	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1347	65.93	2.417	6.52	0	0.326	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1348	61.85	2.273	6.08	0	0.304	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1349	57.78	2.129	5.64	0	0.282	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1350	53.7	1.985	5.2	0	0.26	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1351	49.62	1.841	4.76	0	0.238	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1352	45.54	1.697	4.32	0	0.216	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1353	41.47	1.553	3.88	0	0.194	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1354	37.39	1.409	3.44	0	0.172	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1355	33.31	1.266	3	0	0.15	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1356	29.23	1.122	2.56	0	0.128	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1357	25.16	0.9779	2.12	0	0.106	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1358	21.08	0.834	1.68	0	0.084	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1359	17	0.6901	1.24	0	0.062	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1360	12.92	0.5462	0.8	0	0.04	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1361	8.847	0.4024	0.36	0	0.018	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1362	4.77	0.2585	-0.08	0	-0.004	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1363	0.6925	0.1146	-0.52	0	-0.026	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1364	-3.385	-0.02925	-0.96	0	-0.048	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1365	-7.463	-0.1731	-1.4	0	-0.07	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1366	-11.54	-0.317	-1.84	0	-0.092	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1367	-15.62	-0.4609	-2.28	0	-0.114	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1368	-19.7	-0.6048	-2.72	0	-0.136	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1369	-23.77	-0.7486	-3.16	0	-0.158	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1370	-27.85	-0.8925	-3.6	0	-0.18	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1371	-31.93	-1.036	-4.04	0	-0.202	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1372	-36.01	-1.18	-4.48	0	-0.224	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1373	-40.08	-1.324	-4.92	0	-0.246	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1374	-44.16	-1.468	-5.36	0	-0.268	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1375	-48.24	-1.612	-5.8	0	-0.29	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1376	-52.32	-1.756	-6.24	0	-0.312	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1377	-56.39	-1.9	-6.68	0	-0.334	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1378	-60.47	-2.044	-7.12	0	-0.356	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1379	-64.55	-2.187	-7.56	0	-0.378	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1380	-68.63	-2.331	-8	0	-0.4	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1381	-72.7	-2.475	-8.44	0	-0.422	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1382	-76.78	-2.619	-8.88	0	-0.444	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1383	-80.86	-2.763	-9.32	0	-0.466	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1384	-84.94	-2.907	-9.76	0	-0.488	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1385	-89.01	-3.051	-10.2	0	-0.51	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1386	-93.09	-3.195	-10.64	0	-0.532	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1387	-97.17	-3.338	-11.08	0	-0.554	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1388	-101.2	-3.482	-11.52	0	-0.576	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1389	-105.3	-3.626	-11.96	0	-0.598	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1390	-109.4	-3.77	-12.4	0	-0.62	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1391	-113.5	-3.914	-12.84	0	-0.642	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1392	-117.6	-4.058	-13.28	0	-0.664	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1393	-121.6	-4.202	-13.72	0	-0.686	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1394	-125.7	-4.346	-14.16	0	-0.708	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1395	-129.8	-4.489	-14.6	0	-0.73	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1396	-133.9	-4.633	-15.04	0	-0.752	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1397	-137.9	-4.777	-15.48	0	-0.774	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1398	-142	-4.921	-15.92	0	-0.796	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1399	-146.1	-5.065	-16.36	0	-0.818	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1400	-150.2	-5.209	-16.8	0	-0.84	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1401	-154.3	-5.353	-17.24	0	-0.862	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1402	-158.3	-5.497	-17.68	0	-0.884	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1403	-162.4	-5.64	-18.12	0	-0.906	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1404	-166.5	-5.784	-18.56	0	-0.928	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1405	-170.6	-5.928	-19	0	-0.95	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1406	-174.6	-6.072	-19.44	0	-0.972	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1407	-178.7	-6.216	-19.88	0	-0.994	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1408	-182.8	-6.36	-20.32	0	-1.016	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1409	-186.9	-6.504	-20.76	0	-1.038	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1410	-191	-6.648	-21.2	0	-1.06	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1411	-195	-6.791	-21.64	0	-1.082	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1412	-199.1	-6.935	-22.08	0	-1.104	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1413	-203.2	-7.079	-22.52	0	-1.126	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1414	-207.3	-7.223	-22.96	0	-1.148	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1415	-211.3	-7.367	-23.4	0	-1.17	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1416	-215.4	-7.511	-23.84	0	-1.192	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1417	-219.5	-7.655	-24.28	0	-1.214	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1418	-223.6	-7.799	-24.72	0	-1.236	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1419	-227.6	-7.942	-25.16	0	-1.258	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1420	-231.7	-8.086	-25.6	0	-1.28	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1421	-235.8	-8.23	-26.04	0	-1.302	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1422	-239.9	-8.374	-26.48	0	-1.324	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1423	-244	-8.518	-26.92	0	-1.346	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1424	-248	-8.662	-27.36	0	-1.368	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1425	-252.1	-8.806	-27.8	0	-1.39	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1426	-256.2	-8.95	-28.24	0	-1.412	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1427	-260.3	-9.093	-28.68	0	-1.434	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1428	-264.3	-9.237	-29.12	0	-1.456	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1429	-268.4	-9.381	-29.56	0	-1.478	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1430	-272.5	-9.525	-30	0	-1.5	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1431	-276.6	-9.669	-30.44	0	-1.522	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1432	-280.7	-9.813	-30.88	0	-1.544	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1433	-284.7	-9.957	-31.32	0	-1.566	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1434	-288.8	-10.1	-31.76	0	-1.588	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1435	-292.9	-10.24	-32.2	0	-1.61	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1436	-297	-10.39	-32.64	0	-1.632	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1437	-301	-10.53	-33.08	0	-1.654	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1438	-305.1	-10.68	-33.52	0	-1.676	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1439	-309.2	-10.82	-33.96	0	-1.698	0	0	0	0	
01625b_GA3-TUM_first_pool_17_01_01-3xHCD-1h-R1	1440	-313.3	-10.96	-34.4	0	-1.72	0	0	0	0	
